Datetime,valueBVP
2023-11-17 16:10:54.229870,51.31998
2023-11-17 16:10:54.245500,47.93289
2023-11-17 16:10:54.261120,43.55072
2023-11-17 16:10:54.276750,37.92426
2023-11-17 16:10:54.292370,30.62912
2023-11-17 16:10:54.308000,21.81818
2023-11-17 16:10:54.323620,12.29349
2023-11-17 16:10:54.339250,3.242432
2023-11-17 16:10:54.354880,-4.393219
2023-11-17 16:10:54.370500,-10.44754
2023-11-17 16:10:54.386130,-15.45474
2023-11-17 16:10:54.401750,-20.20206
2023-11-17 16:10:54.417380,-25.19952
2023-11-17 16:10:54.433000,-31.2886
2023-11-17 16:10:54.448630,-38.36703
2023-11-17 16:10:54.464260,-45.25238
2023-11-17 16:10:54.479880,-50.34406
2023-11-17 16:10:54.495510,-52.81689
2023-11-17 16:10:54.511130,-53.0239
2023-11-17 16:10:54.526760,-51.99548
2023-11-17 16:10:54.542380,-50.63925
2023-11-17 16:10:54.558010,-49.20425
2023-11-17 16:10:54.573640,-49.54651
2023-11-17 16:10:54.589260,-52.70419
2023-11-17 16:10:54.604890,-58.39316
2023-11-17 16:10:54.620510,-65.48062
2023-11-17 16:10:54.636140,-73.1615
2023-11-17 16:10:54.651760,-81.34589
2023-11-17 16:10:54.667390,-90.01016
2023-11-17 16:10:54.683020,-98.5033
2023-11-17 16:10:54.698640,-105.738
2023-11-17 16:10:54.714270,-114.0503
2023-11-17 16:10:54.729890,-125.1792
2023-11-17 16:10:54.745520,-138.9067
2023-11-17 16:10:54.761140,-153.0291
2023-11-17 16:10:54.776770,-165.3217
2023-11-17 16:10:54.792400,-174.7364
2023-11-17 16:10:54.808020,-181.0946
2023-11-17 16:10:54.823650,-184.6334
2023-11-17 16:10:54.839270,-185.8825
2023-11-17 16:10:54.854900,-190.1055
2023-11-17 16:10:54.870520,-201.3304
2023-11-17 16:10:54.886150,-219.7981
2023-11-17 16:10:54.901780,-242.0312
2023-11-17 16:10:54.917400,-263.8395
2023-11-17 16:10:54.933030,-282.5293
2023-11-17 16:10:54.948650,-297.2783
2023-11-17 16:10:54.964280,-308.5191
2023-11-17 16:10:54.979900,-289.8035
2023-11-17 16:10:54.995530,-229.2712
2023-11-17 16:10:55.011160,-136.4577
2023-11-17 16:10:55.026780,-36.46259
2023-11-17 16:10:55.042410,49.66373
2023-11-17 16:10:55.058030,114.4404
2023-11-17 16:10:55.073660,159.6375
2023-11-17 16:10:55.089280,189.6997
2023-11-17 16:10:55.104910,208.6453
2023-11-17 16:10:55.120540,219.5102
2023-11-17 16:10:55.136160,220.6023
2023-11-17 16:10:55.151790,211.6742
2023-11-17 16:10:55.167410,195.9753
2023-11-17 16:10:55.183040,179.1922
2023-11-17 16:10:55.198670,165.8754
2023-11-17 16:10:55.214290,157.425
2023-11-17 16:10:55.229920,152.8431
2023-11-17 16:10:55.245540,150.4281
2023-11-17 16:10:55.261170,148.9557
2023-11-17 16:10:55.276790,144.7283
2023-11-17 16:10:55.308050,122.9703
2023-11-17 16:10:55.323670,109.5124
2023-11-17 16:10:55.339300,98.03773
2023-11-17 16:10:55.354920,89.38828
2023-11-17 16:10:55.370550,82.89524
2023-11-17 16:10:55.386170,77.34728
2023-11-17 16:10:55.401800,71.62338
2023-11-17 16:10:55.417430,63.01843
2023-11-17 16:10:55.433050,50.47177
2023-11-17 16:10:55.448680,35.75156
2023-11-17 16:10:55.464300,23.03708
2023-11-17 16:10:55.479930,16.27717
2023-11-17 16:10:55.495550,17.98342
2023-11-17 16:10:55.511180,27.99384
2023-11-17 16:10:55.526810,43.59156
2023-11-17 16:10:55.542430,60.5265
2023-11-17 16:10:55.558060,73.60022
2023-11-17 16:10:55.573680,79.44015
2023-11-17 16:10:55.589310,77.67147
2023-11-17 16:10:55.604930,70.37013
2023-11-17 16:10:55.620560,60.42564
