,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1700229033.5237932,27030.165735502927,39289.762293072024,35740.99817764737,12861.551387494968,14855.394048141725,-46913.227070954694,8061.69307967342,-11706.659103233707,0.0,0.0,0.0
1,1700229033.523832,27035.7313198723,39286.58834535937,35745.02149164933,12887.904094207775,14909.038234834461,-46893.82575676749,8107.067120917693,-11654.11015201928,0.06,0.97,0.218
2,1700229033.523841,27036.06659603913,39279.704008067136,35742.09341312569,12887.010024429563,14946.723275986109,-46891.27765789958,8257.53906459082,-11630.909041274672,0.06,0.97,0.218
3,1700229033.5238483,27028.735223857788,39272.75261554153,35740.48408752491,12857.30455604846,14897.929417840174,-46922.50304490364,8238.070695170247,-11690.565847225887,0.06,0.97,0.218
4,1700229033.523856,27039.151136773962,39286.118958725805,35761.20415463497,12863.943024151687,14861.697240078121,-46907.46032088522,8050.673669656953,-11712.202335858625,0.06,0.97,0.218
5,1700229033.5238633,27048.91884910093,39304.29092696797,35765.80861399277,12891.569780298447,14914.4697087371,-46875.60908503641,8014.508547128266,-11653.730172363541,0.06,0.97,0.218
6,1700229033.5238705,27033.049110537664,39288.06356049342,35739.67942472451,12873.710736478655,14955.172235390215,-46898.74314054765,8188.963912601938,-11627.39981739519,0.06,0.97,0.218
7,1700229033.5238774,27038.07825304011,39284.95666801413,35744.239180593395,12852.856558901854,14907.272447022493,-46918.03269601258,8196.585857461198,-11680.261693031991,0.06,0.97,0.218
8,1700229033.5238843,27043.554430431657,39295.551394885944,35751.92818068602,12850.599032711869,14852.398914384714,-46914.076437243995,8016.4978523847885,-11724.786367986962,0.054,0.972,0.192
9,1700229033.5238917,27036.915962328432,39289.561127371926,35741.13228811411,12858.7350676936,14887.245283990536,-46905.78394005108,7982.2773316237135,-11693.225704816068,0.054,0.972,0.192
10,1700229033.5261452,27042.950933331365,39292.31039193993,35733.84561942168,12862.221939828629,14935.94973515865,-46898.56432659201,8132.212833429913,-11652.433771185133,0.054,0.972,0.192
11,1700229033.5301397,27052.159852046952,39304.00035429005,35741.75813695886,12852.051896101464,14909.597028445844,-46908.197928452246,8163.058240778237,-11687.660120446697,0.054,0.972,0.192
12,1700229033.533146,27051.668113668933,39310.527063671005,35751.52584928583,12848.699134433167,14856.84691153132,-46914.1211407329,8010.507584870767,-11738.4209321047,0.054,0.972,0.192
13,1700229033.5372033,27053.411549736447,39300.87111006631,35759.39366333409,12866.804047441967,14874.393030928735,-46905.13573946187,7915.378560468979,-11712.045873647437,0.054,0.972,0.192
14,1700229033.5412664,27045.54373568818,39285.44840639215,35750.5870760187,12873.777791712022,14927.992514132562,-46900.28541091507,8042.5599864196765,-11662.760277123485,0.054,0.972,0.192
15,1700229033.545287,27042.01216006424,39285.58251685888,35752.97871267542,12858.35508803786,14920.191755317659,-46916.55748087853,8130.402342129033,-11692.443393760133,0.054,0.972,0.192
16,1700229033.5492957,27045.856660110556,39288.48824363807,35766.255648881874,12847.983878610597,14862.188978456137,-46931.823722341505,7995.3083986411575,-11746.154635686236,0.054,0.972,0.192
17,1700229033.5542176,27046.594267677578,39296.601926875344,35772.134157673616,12864.278300318516,14861.183149955648,-46912.44475989875,7882.789717053141,-11731.156615156724,0.054,0.972,0.192
18,1700229033.5582592,27050.706988657355,39299.30648795444,35763.50638431387,12875.230655101617,14921.510508240523,-46903.88404177238,7984.803078747163,-11677.914759864183,0.044,0.966,0.17400000000000002
19,1700229033.5612788,27048.203593278362,39302.16751124472,35755.50445979887,12859.137399093795,14921.33169428488,-46919.21733846871,8116.097225677637,-11691.616379215286,0.044,0.966,0.17400000000000002
20,1700229033.5652852,27051.288134013193,39302.65924962274,35766.32270411524,12847.894471632777,14861.339612166836,-46926.638117627874,8017.2578116962695,-11745.506435097031,0.044,0.966,0.17400000000000002
21,1700229033.569206,27058.21717479434,39312.40461020525,35774.12346293014,12859.047992115975,14846.98979222653,-46911.03659999807,7871.300920403114,-11746.735781042074,0.044,0.966,0.17400000000000002
22,1700229033.5753791,27053.433901480905,39309.56593865943,35765.83096573722,12870.939120166198,14900.812792874909,-46896.15033819084,7941.194825314859,-11696.131431595259,0.044,0.966,0.17400000000000002
23,1700229033.578424,27046.281343255207,39302.569842644916,35760.13127090112,12858.779771182511,14913.32976976988,-46907.30385867404,8083.687196217442,-11689.515315236487,0.044,0.966,0.17400000000000002
