Datetime,valueEDA
2024-05-02 16:17:50.624000,22.83669
2024-05-02 16:17:50.874000,22.82388
2024-05-02 16:17:51.124000,22.81491
2024-05-02 16:17:51.374000,22.81491
2024-05-02 16:17:51.624000,22.81747
2024-05-02 16:17:51.874000,22.83669
2024-05-02 16:17:52.124000,22.8226
2024-05-02 16:17:52.374000,22.79953
2024-05-02 16:17:52.624000,22.6855
2024-05-02 16:17:52.874000,22.83541
2024-05-02 16:17:53.124000,22.89179
2024-05-02 16:17:53.374000,22.99173
2024-05-02 16:17:53.624000,23.0353
2024-05-02 16:17:53.874000,23.21722
2024-05-02 16:17:54.124000,23.26206
2024-05-02 16:17:54.374000,23.27872
2024-05-02 16:17:54.624000,23.28
2024-05-02 16:17:54.874000,23.31716
2024-05-02 16:17:55.124000,23.38891
2024-05-02 16:17:55.374000,23.4722
2024-05-02 16:17:55.624000,23.47476
2024-05-02 16:17:55.874000,23.5068
2024-05-02 16:17:56.124000,23.62109
2024-05-02 16:17:56.374000,23.63006
2024-05-02 16:17:56.624000,23.607
2024-05-02 16:17:56.874000,23.58393
2024-05-02 16:17:57.124000,23.59034
2024-05-02 16:17:57.374000,23.60956
2024-05-02 16:17:57.624000,23.61853
2024-05-02 16:17:57.874000,23.60571
2024-05-02 16:17:58.124000,23.59546
2024-05-02 16:17:58.374000,23.63903
2024-05-02 16:17:58.624000,23.73769
2024-05-02 16:17:58.874000,23.89658
2024-05-02 16:17:59.124000,24.00805
2024-05-02 16:17:59.374000,24.19109
2024-05-02 16:17:59.624000,24.22056
2024-05-02 16:17:59.874000,24.22569
2024-05-02 16:18:00.124000,24.20775
2024-05-02 16:18:00.374000,24.259
2024-05-02 16:18:00.624000,24.28847
2024-05-02 16:18:00.874000,24.28206
2024-05-02 16:18:01.124000,24.27822
2024-05-02 16:18:01.374000,24.22056
2024-05-02 16:18:01.624000,24.15649
2024-05-02 16:18:01.874000,24.09243
2024-05-02 16:18:02.124000,24.05527
2024-05-02 16:18:02.374000,24.02452
2024-05-02 16:18:02.624000,23.96429
2024-05-02 16:18:02.874000,24.01555
2024-05-02 16:18:03.124000,23.98992
2024-05-02 16:18:03.374000,23.94764
2024-05-02 16:18:03.624000,23.37232
2024-05-02 16:18:03.874000,23.49424
2024-05-02 16:18:04.124000,22.95992
2024-05-02 16:18:04.374000,23.05064
2024-05-02 16:18:04.624000,22.98786
2024-05-02 16:18:04.874000,22.35744
2024-05-02 16:18:05.124000,22.24472
2024-05-02 16:18:05.374000,22.56761
2024-05-02 16:18:05.624000,22.69703
2024-05-02 16:18:05.874000,22.87257
2024-05-02 16:18:06.124000,22.94945
2024-05-02 16:18:06.374000,21.86416
2024-05-02 16:18:06.624000,22.66602
2024-05-02 16:18:06.874000,23.10577
2024-05-02 16:18:07.124000,23.24412
2024-05-02 16:18:07.374000,23.0814
2024-05-02 16:18:07.624000,22.78541
2024-05-02 16:18:07.874000,22.41895
2024-05-02 16:18:08.124000,21.85776
2024-05-02 16:18:08.374000,22.03816
2024-05-02 16:18:08.624000,21.36674
2024-05-02 16:18:08.874000,22.11312
2024-05-02 16:18:09.124000,22.19833
2024-05-02 16:18:09.374000,22.1458
2024-05-02 16:18:09.624000,22.12914
2024-05-02 16:18:09.874000,22.12529
2024-05-02 16:18:10.124000,22.10992
2024-05-02 16:18:10.374000,22.09967
2024-05-02 16:18:10.624000,22.08557
2024-05-02 16:18:10.874000,22.07404
2024-05-02 16:18:11.124000,22.0151
2024-05-02 16:18:11.374000,22.00741
2024-05-02 16:18:11.624000,22.00613
2024-05-02 16:18:11.874000,22.00485
2024-05-02 16:18:12.124000,22.00869
2024-05-02 16:18:12.374000,21.99844
2024-05-02 16:18:12.624000,21.97922
