Datetime,valueBVP
2024-05-02 16:17:51.172550,-122.9082
2024-05-02 16:17:51.188180,-132.3309
2024-05-02 16:17:51.203800,-140.1001
2024-05-02 16:17:51.219430,-148.1234
2024-05-02 16:17:51.235050,-157.4742
2024-05-02 16:17:51.250680,-167.8326
2024-05-02 16:17:51.266310,-177.7046
2024-05-02 16:17:51.281930,-185.1313
2024-05-02 16:17:51.297560,-188.5319
2024-05-02 16:17:51.313180,-187.1783
2024-05-02 16:17:51.328810,-181.3026
2024-05-02 16:17:51.344430,-171.6838
2024-05-02 16:17:51.360060,-159.2409
2024-05-02 16:17:51.375690,-144.5801
2024-05-02 16:17:51.391310,-127.9893
2024-05-02 16:17:51.406940,-109.6594
2024-05-02 16:17:51.422560,-89.99231
2024-05-02 16:17:51.438190,-69.80005
2024-05-02 16:17:51.453820,-50.21588
2024-05-02 16:17:51.469440,-32.43201
2024-05-02 16:17:51.485070,-17.39282
2024-05-02 16:17:51.500690,-5.556641
2024-05-02 16:17:51.516320,3.125854
2024-05-02 16:17:51.531940,9.031555
2024-05-02 16:17:51.547570,12.67932
2024-05-02 16:17:51.563200,14.54541
2024-05-02 16:17:51.578820,15.01599
2024-05-02 16:17:51.594450,14.41852
2024-05-02 16:17:51.610070,13.04095
2024-05-02 16:17:51.625700,11.13263
2024-05-02 16:17:51.641320,8.833313
2024-05-02 16:17:51.656950,6.152466
2024-05-02 16:17:51.672580,2.984253
2024-05-02 16:17:51.688200,-0.7642212
2024-05-02 16:17:51.703830,-5.062256
2024-05-02 16:17:51.719450,-9.672729
2024-05-02 16:17:51.735080,-14.22241
2024-05-02 16:17:51.750700,-18.38043
2024-05-02 16:17:51.766330,-22.05573
2024-05-02 16:17:51.781960,-25.48389
2024-05-02 16:17:51.797580,-29.12323
2024-05-02 16:17:51.813210,-33.4472
2024-05-02 16:17:51.828830,-38.71307
2024-05-02 16:17:51.844460,-44.76306
2024-05-02 16:17:51.860080,-51.01245
2024-05-02 16:17:51.875710,-56.55066
2024-05-02 16:17:51.891340,-60.33038
2024-05-02 16:17:51.906960,-61.45599
2024-05-02 16:17:51.922590,-59.44556
2024-05-02 16:17:51.938210,-54.38123
2024-05-02 16:17:51.953840,-46.91669
2024-05-02 16:17:51.969460,-38.07037
2024-05-02 16:17:51.985090,-28.96893
2024-05-02 16:17:52.000720,-20.49988
2024-05-02 16:17:52.016340,-13.18176
2024-05-02 16:17:52.031970,-7.165894
2024-05-02 16:17:52.047590,-2.396606
2024-05-02 16:17:52.063220,1.224915
2024-05-02 16:17:52.078840,3.722046
2024-05-02 16:17:52.094470,5.07373
2024-05-02 16:17:52.110100,5.303162
2024-05-02 16:17:52.125720,4.546204
2024-05-02 16:17:52.141350,3.072449
2024-05-02 16:17:52.156970,1.20282
2024-05-02 16:17:52.172600,-0.7607422
2024-05-02 16:17:52.188220,-2.633118
2024-05-02 16:17:52.203850,-4.376831
2024-05-02 16:17:52.219480,-6.094299
2024-05-02 16:17:52.235100,-7.973206
2024-05-02 16:17:52.250730,-10.13873
2024-05-02 16:17:52.266350,-12.6474
2024-05-02 16:17:52.281980,-15.38031
2024-05-02 16:17:52.297600,-18.15991
2024-05-02 16:17:52.313230,-20.85779
2024-05-02 16:17:52.328860,-23.4978
2024-05-02 16:17:52.360110,-29.61121
2024-05-02 16:17:52.375730,-33.65875
2024-05-02 16:17:52.391360,-38.40039
2024-05-02 16:17:52.406980,-43.40271
2024-05-02 16:17:52.422610,-47.81299
2024-05-02 16:17:52.438240,-50.60681
2024-05-02 16:17:52.453860,-50.83667
2024-05-02 16:17:52.469490,-47.95551
2024-05-02 16:17:52.485110,-42.04669
2024-05-02 16:17:52.500740,-33.76886
2024-05-02 16:17:52.516360,-24.17871
2024-05-02 16:17:52.531990,-14.37164
2024-05-02 16:17:52.547620,-5.183594
2024-05-02 16:17:52.563240,2.929382
2024-05-02 16:17:52.578870,9.802856
2024-05-02 16:17:52.594490,15.34802
2024-05-02 16:17:52.610120,19.39044
2024-05-02 16:17:52.625740,21.63684
2024-05-02 16:17:52.641370,21.85901
2024-05-02 16:17:52.657000,20.08295
2024-05-02 16:17:52.672620,16.74829
2024-05-02 16:17:52.688250,12.55249
2024-05-02 16:17:52.703870,8.260498
2024-05-02 16:17:52.719500,4.361023
2024-05-02 16:17:52.735120,0.9447021
2024-05-02 16:17:52.750750,-2.24231
2024-05-02 16:17:52.766380,-5.565613
2024-05-02 16:17:52.782000,-9.255676
2024-05-02 16:17:52.797630,-13.27045
2024-05-02 16:17:52.813250,-17.32758
2024-05-02 16:17:52.828880,-21.08832
2024-05-02 16:17:52.844500,-24.38879
2024-05-02 16:17:52.860130,-27.36145
2024-05-02 16:17:52.875760,-30.42999
2024-05-02 16:17:52.891380,-34.151
2024-05-02 16:17:52.907010,-38.99072
2024-05-02 16:17:52.922630,-45.09564
2024-05-02 16:17:52.938260,-52.1311
2024-05-02 16:17:52.953880,-59.24957
2024-05-02 16:17:52.969510,-65.22687
2024-05-02 16:17:52.985140,-68.71869
2024-05-02 16:17:53.000760,-68.64014
2024-05-02 16:17:53.016390,-64.47906
2024-05-02 16:17:53.032010,-56.4458
2024-05-02 16:17:53.047640,-45.39844
2024-05-02 16:17:53.063260,-32.5498
2024-05-02 16:17:53.078890,-19.0304
2024-05-02 16:17:53.094520,-5.61969
2024-05-02 16:17:53.110140,7.351685
2024-05-02 16:17:53.125770,19.87305
2024-05-02 16:17:53.141390,31.9519
2024-05-02 16:17:53.157020,43.37427
2024-05-02 16:17:53.172640,53.68591
2024-05-02 16:17:53.188270,62.33746
2024-05-02 16:17:53.203900,68.99133
2024-05-02 16:17:53.219520,73.68414
2024-05-02 16:17:53.235150,76.85431
2024-05-02 16:17:53.250770,79.13428
2024-05-02 16:17:53.266400,81.0979
2024-05-02 16:17:53.282020,83.02374
2024-05-02 16:17:53.297650,84.8736
2024-05-02 16:17:53.313280,86.4118
2024-05-02 16:17:53.328900,87.42346
2024-05-02 16:17:53.344530,87.87445
2024-05-02 16:17:53.360150,87.96979
2024-05-02 16:17:53.375780,88.01239
2024-05-02 16:17:53.391400,88.21924
2024-05-02 16:17:53.407030,88.57172
2024-05-02 16:17:53.422660,88.75067
2024-05-02 16:17:53.438280,88.25763
2024-05-02 16:17:53.453910,86.62274
2024-05-02 16:17:53.469530,83.65552
2024-05-02 16:17:53.485160,79.62811
2024-05-02 16:17:53.500780,75.31689
2024-05-02 16:17:53.516410,71.85175
2024-05-02 16:17:53.532040,70.34869
2024-05-02 16:17:53.547660,71.49963
2024-05-02 16:17:53.563290,75.24261
2024-05-02 16:17:53.578910,80.77374
2024-05-02 16:17:53.594540,86.75293
2024-05-02 16:17:53.610160,91.77972
2024-05-02 16:17:53.625790,94.79401
2024-05-02 16:17:53.641420,95.29077
2024-05-02 16:17:53.657040,93.30371
2024-05-02 16:17:53.672670,89.17639
2024-05-02 16:17:53.688290,83.34113
2024-05-02 16:17:53.703920,76.15833
2024-05-02 16:17:53.719550,67.89557
2024-05-02 16:17:53.735170,58.75433
2024-05-02 16:17:53.750800,48.92615
2024-05-02 16:17:53.766420,38.56476
2024-05-02 16:17:53.782050,27.75055
2024-05-02 16:17:53.797670,16.50403
2024-05-02 16:17:53.813300,4.789063
2024-05-02 16:17:53.828930,-7.41272
2024-05-02 16:17:53.844550,-20.08716
2024-05-02 16:17:53.860180,-33.17236
2024-05-02 16:17:53.875800,-46.63489
2024-05-02 16:17:53.891430,-60.42627
2024-05-02 16:17:53.907050,-74.47925
